coaltypecode,economytypecode,standardclass,transmitstyle,grime_explosive,coalstatecode,design_output,proved_output,mine_waterburst,mine_waterburst_max,target
0.0,0.0,0.0,0.0,0.11235955056179775,0.25,5.0E-4,4.4444444444444447E-4,0.011832763607678149,0.07227428974351441,0.0
0.5,0.0,0.125,0.0,0.0,0.375,6.666666666666666E-4,6.666666666666666E-4,0.024980278727320535,0.004465728471956988,0.0
0.09046603506202625,0.007538836255169083,0.11369174561724674,0.0,0.0,0.25,0.0031524012632092807,0.0028492232748966234,0.011951703964057361,0.003419260175618267,1.0
1.0,0.8333333333333334,0.25,0.449438202247191,0.11235955056179775,0.25,6.666666666666667E-5,6.666666666666667E-5,0.00946621088614252,0.002232864235978494,0.0
1.0,0.8333333333333334,0.125,1.0,0.0,0.375,0.001,0.001,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,1.0,0.0,0.0,0.4125,3.333333333333333E-4,8.3515320264389E-4,0.01850467881024411,0.004015202068390937,1.0
1.0,0.8333333333333334,1.0,0.33707865168539325,0.0,0.125,5.0E-4,0.0,0.003155403628714173,6.169756441519523E-4,0.0
1.0,0.8333333333333334,0.25,0.33707865168539325,0.0,0.25,6.666666666666667E-5,6.666666666666667E-5,0.009729161188535366,0.0018509269324558568,0.0
1.0,0.5385431683485502,0.408881069214876,0.13827254084184284,0.08644656028175267,0.25,9.231247955025331E-5,8.71874659170888E-5,0.01850467881024411,0.004015202068390937,1.0
1.0,0.8333333333333334,0.25,0.11235955056179775,0.11235955056179775,1.0,6.666666666666667E-5,6.666666666666667E-5,0.0068367078622140415,0.001263331080882569,0.0
1.0,0.8333333333333334,0.25,0.0966876643631726,0.11235955056179775,0.25,1.8991329786129414E-4,1.8991329786129414E-4,0.0025561505195015708,5.875958515732879E-4,1.0
1.0,0.8333333333333334,1.0,0.11235955056179775,0.11235955056179775,1.0,6.666666666666667E-5,6.666666666666667E-5,5.259006047856955E-4,1.7627875547198636E-4,0.0
1.0,0.08333333333333333,0.125,0.11235955056179775,0.11235955056179775,0.25,6.666666666666667E-5,4.4444444444444447E-5,0.004996055745464107,0.0012927108734612333,0.0
1.0,0.8333333333333334,0.24846503881079762,0.11649877174616416,0.1109798101670091,0.25,1.6666666666666666E-4,6.789463561802871E-5,0.00795308803320337,0.0022905414969433013,1.0
1.0,0.08333333333333333,0.25,0.449438202247191,0.11235955056179775,0.25,6.666666666666667E-5,6.666666666666667E-5,0.0,0.0,0.0
0.5,0.0,0.125,0.0,0.10843041045089503,0.3625,0.001,0.001,0.01533581066625513,0.0035974925607160564,1.0
1.0,0.8333333333333334,1.0,1.0,0.0,1.0,1.0E-4,8.3515320264389E-4,0.005259006047856955,0.0010282927402532538,0.0
0.0,0.5385431683485502,0.408881069214876,0.0,0.0,0.375,0.0013333333333333333,0.0013333333333333333,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,0.125,0.2247191011235955,0.0,0.25,3.333333333333333E-4,3.333333333333333E-4,0.02235077570339206,0.005288362664159591,0.0
0.0,0.0,0.0,0.043630462493838604,0.0,0.25,4.3528148063413946E-4,5.388311116195163E-4,0.06424765230845889,0.026135006008070005,1.0
0.5,0.0,1.0,0.0,0.11235955056179775,0.125,5.0E-4,8.3515320264389E-4,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,0.25,0.029882367956460976,0.009960789318820306,0.25,1.6666666666666666E-4,1.6666666666666666E-4,0.003791326952143049,0.0011190366667137967,1.0
0.5,0.0,1.0,0.0,0.0,0.5,3.333333333333333E-4,3.333333333333333E-4,0.03313173810149882,0.013220906660398978,0.0
0.0,0.0,0.0,0.0,0.0,0.175,0.0049668019441468595,0.005344549660262372,0.13344816774572832,0.018318479521891137,1.0
1.0,0.8333333333333334,1.0,0.449438202247191,0.11235955056179775,1.0,3.3333333333333335E-5,3.3333333333333335E-5,0.005259006047856955,5.875958515732879E-4,0.0
0.0,0.0,1.0,0.0,0.0,0.5,1.6666666666666666E-4,1.6666666666666666E-4,0.007888509071785432,0.0014689896289332197,0.0
1.0,0.8333333333333334,0.24761651991451514,0.0021424540094246306,0.11235955056179775,0.25,1.6666666666666666E-4,1.6666666666666666E-4,0.006498549142714123,0.00182627772747038,1.0
0.5673637612898537,0.011227293548308974,0.0,0.0,0.0,0.25,0.0016217574924734309,0.0016217574924734309,0.012009896821693015,0.002223275776739975,1.0
0.34293324440325357,0.0,0.08573331110081339,0.07706365042769743,0.0,0.25,0.0015619554962688356,0.0019808001778601593,0.01570128915800747,0.002627258728319323,1.0
1.0,0.8333333333333334,0.24670778910680338,0.9854994756164822,0.0,0.25,3.2894371880907124E-4,3.2894371880907124E-4,0.01836358350897342,0.003967485616387802,1.0
1.0,0.8333333333333334,0.15663539901469065,0.0,0.11235955056179775,0.25,2.9115280131374575E-4,2.9115280131374575E-4,0.010305395569226144,0.0034539449798992555,1.0
1.0,0.8333333333333334,0.19506602436531234,0.06298069605870778,0.11235955056179775,0.25,3.8640256920541717E-4,3.8640256920541717E-4,0.01601160885701222,0.0021179747777008836,1.0
0.0,0.0,0.0,0.0,0.0,0.25,0.0052088647765311516,0.002677322482772352,0.09683367137175436,0.02680999754948642,1.0
0.0,0.0,0.125,0.0,0.0,0.5,3.333333333333333E-4,3.333333333333333E-4,0.0068367078622140415,0.00220348444339983,0.0
0.0,0.0,0.0,0.0,0.0,0.2,0.005322938431439303,0.006666666666666667,0.11953597036520043,0.016025832269261492,1.0
1.0,0.8333333333333334,0.25,0.11235955056179775,0.0,0.5,1.0E-4,4.4444444444444447E-5,0.005259006047856955,8.813937773599318E-4,0.0
0.5,0.0,0.5203755931244488,0.0,0.05077054165321972,0.25,8.493807264287814E-4,5.481421792863442E-4,0.05605127655666462,0.011753032353339502,1.0
0.38861048340689097,0.0,0.125,0.08732819851840246,0.08732819851840246,0.25,5.552771500735575E-4,5.924069889379274E-4,0.014257896143356878,0.004148212569883669,1.0
0.5,0.0,0.125,0.0,0.0,0.25,7.828334411841611E-4,7.828334411841611E-4,0.003511896757079697,4.880935966569224E-4,1.0
0.18388940773417922,0.1532411731118162,0.14798617596677238,0.18339563871142034,0.0,0.25,4.387035307552737E-4,4.754814123021095E-4,0.03858137697921691,0.006130288397823957,1.0
1.0,0.8333333333333334,0.1754238058410011,0.04532476929528193,0.04532476929528193,0.3125,6.907339908418596E-4,5.172499709872816E-4,0.0026758524514604097,5.221634229272829E-4,1.0
0.016082757662216805,0.0,0.0,0.0,0.0,0.25,0.0013440551717748112,0.002634501151342233,0.0181950728679698,0.003198701617758463,1.0
1.0,0.8333333333333334,0.125,0.0,0.11235955056179775,0.2875,3.333333333333333E-4,3.333333333333333E-4,0.015593263679768377,0.0034069927168714096,1.0
0.007028319743287703,0.00585693311940633,8.785399679109629E-4,0.002369096542681268,0.11235955056179775,0.25,8.286477868378082E-4,0.0017664543737469258,0.2893609553029161,0.03623498930657621,1.0
1.0,0.8333333333333334,0.408881069214876,1.0,1.0,1.0,3.333333333333333E-4,0.0,0.0,0.0,0.0
1.0,0.8333333333333334,0.25,0.3071164437349173,0.08239734261132182,0.25,9.111121164135882E-5,9.111121164135882E-5,0.0074502783936416265,0.001539505650065487,1.0
1.0,0.5385431683485502,0.408881069214876,0.3291879934044454,0.05223444614042493,0.3,8.216288568832608E-5,7.62171809177681E-5,0.01850467881024411,0.004015202068390937,1.0
0.0,0.0,1.0,0.0,0.0,0.5,1.6666666666666666E-4,8.3515320264389E-4,0.015514067841178017,0.003496195316861063,0.0
1.0,0.08333333333333333,0.25,0.449438202247191,0.0,0.25,4.4444444444444447E-5,4.4444444444444447E-5,2.6295030239284776E-4,1.4689896289332198E-4,0.0
0.5499637813090759,0.08327296884846001,0.125,0.33707865168539325,0.10113173453728631,0.25,1.6666666666666666E-4,1.6666666666666666E-4,0.0062319793090048784,0.0010635442349571438,1.0
0.1287478904535954,0.0,0.0,0.0,0.0,0.25,0.0028383305206047937,0.0028383305206047937,0.014350501658972363,0.0021339990027419995,1.0
1.0,0.8333333333333334,0.0,0.11235955056179775,0.11235955056179775,0.25,2.3333333333333333E-4,2.3333333333333333E-4,0.026295030239284777,0.007521226900138085,0.0
1.0,0.5385431683485502,0.408881069214876,0.12842386519111715,0.09629523593247837,0.25,9.523425332663528E-5,9.523425332663528E-5,0.01850467881024411,0.004015202068390937,1.0
0.5,0.0,0.125,0.0,0.11235955056179775,0.25,8.333333333333334E-4,8.666666666666666E-4,0.013147515119642388,0.0020565854805065075,0.0
0.5,0.5385431683485502,0.408881069214876,0.0,0.0,0.125,0.016666666666666666,8.3515320264389E-4,0.01850467881024411,0.004015202068390937,1.0
0.01910491783232544,0.0,0.0,0.0,0.0,0.25,0.0013460699452215502,0.002987263388111783,0.00907264584179846,0.0012272157060261508,1.0
1.0,0.8333333333333334,0.125,0.0,0.0,0.25,5.0E-4,5.0E-4,0.00946621088614252,0.0017627875547198636,0.0
1.0,0.8333333333333334,1.0,0.11235955056179775,0.003803993914166506,0.375,1.0225703638907211E-4,1.0225703638907211E-4,0.009996230968993547,0.0023623194332647703,1.0
0.0,0.0,0.408881069214876,0.0,0.0,0.25,5.0E-4,5.0E-4,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,1.0,0.0,0.0,0.375,0.001,8.3515320264389E-4,5.259006047856955E-4,8.813937773599318E-5,0.0
1.0,0.8333333333333334,0.12556158193295044,0.0,0.11235955056179775,0.25,1.6666666666666666E-4,2.3303382296909302E-4,0.023588739783030704,0.004395089491091332,1.0
1.0,0.8333333333333334,0.25,0.11235955056179775,0.11235955056179775,0.25,1.0E-4,1.0E-4,7.888509071785432E-4,2.644181332079796E-4,1.0
0.17007200113574256,0.0,0.20748199971606432,0.26064179724236297,0.03821842722151518,0.375,1.0068106689381519E-4,7.090008906555994E-5,0.0014203102873297008,2.9799994264186584E-4,1.0
0.0,0.0,0.0,0.0,0.0,0.25,0.0010212816732617673,0.0025437589196660236,0.03882978090398015,0.0051114516462507035,1.0
0.0,0.0,0.03769769881155307,0.3015815904924245,0.0,0.25,0.014338605301641417,0.015343877269949497,0.07536741661830942,0.009685418271773005,1.0
1.0,0.8333333333333334,0.25,1.0,0.0,0.375,1.0E-4,1.0E-4,0.03944254535892716,0.005288362664159591,0.0
0.19174594958671615,0.15978829132226313,0.14896824369833955,0.18163012368837844,0.021544488717608556,0.25,4.3608468347109455E-4,4.3608468347109455E-4,0.043429538608492226,0.007171373929974405,1.0
1.0,0.8333333333333334,0.25,1.0,0.11235955056179775,0.25,6.666666666666667E-5,6.666666666666667E-5,0.003155403628714173,7.051150218879454E-4,0.0
1.0,0.8333333333333334,0.25,0.11235955056179775,0.0,0.25,3.3333333333333335E-5,5.555555555555556E-5,0.0013147515119642387,2.9379792578664395E-4,0.0
1.0,0.8333333333333334,0.25,0.0,0.0,0.25,1.6666666666666666E-4,1.8888888888888888E-4,0.015777018143570864,0.0026441813320797953,0.0
1.0,0.8333333333333334,0.15167360577782435,0.15655118841446092,0.06816791270913454,0.25,1.119944487110738E-4,1.187354978567549E-4,0.00521499853332042,0.001112498502740372,1.0
0.0,0.0,0.0,0.0,0.0,0.25,0.002101926488665991,0.0028078517111668356,0.011780058567050063,0.0016742828841844705,1.0
1.0,0.5385431683485502,0.408881069214876,0.11235955056179775,0.0,1.0,1.0E-4,6.666666666666667E-5,0.01850467881024411,0.004015202068390937,0.0
0.5023646499248324,0.003941083208054507,0.0011823249624163257,0.0,0.11182816855621736,0.25,9.976353500751672E-4,9.976353500751672E-4,0.04205961267459988,0.008216615712622248,1.0
0.24488569270222865,0.04081428211703807,0.0,0.0,0.0,0.25,0.0024829523090074295,0.0023695681724306412,0.023611734869337146,0.004107160669509333,1.0
0.0,0.0,0.0,0.0,0.0,0.25,6.971058314381607E-4,0.0011650587952434228,0.002351332271565399,3.7938640136160124E-4,1.0
1.0,0.08333333333333333,0.25,1.0,0.0,0.25,6.666666666666667E-5,5.555555555555556E-5,0.0026295030239284773,4.406968886799659E-4,0.0
1.0,0.8333333333333334,0.25,0.0,0.11235955056179775,0.25,3.333333333333333E-4,3.333333333333333E-4,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,0.3424549081194524,0.09850862799708585,0.0,0.375,9.178178594493757E-5,4.581414678695485E-5,0.0018694343669296417,5.875958515732879E-4,1.0
0.0,0.5385431683485502,0.408881069214876,0.0,0.0,0.125,5.0E-4,8.3515320264389E-4,0.01850467881024411,0.004015202068390937,0.0
0.0,0.0,0.19249617381372594,0.0,0.0,0.225,0.010897226473540304,0.010897226473540304,0.0818028321885353,0.010563686618165233,1.0
1.0,0.5385431683485502,0.408881069214876,0.2247191011235955,0.017567504835537155,0.2875,1.6666666666666666E-4,1.4791890651191735E-4,0.01850467881024411,0.004015202068390937,1.0
0.5638714308045039,0.10645238467417298,0.0,0.0,0.0,0.25,3.333333333333333E-4,6.725444427076081E-4,0.053875962538953374,0.008588754246950658,1.0
1.0,0.8333333333333334,0.22738767761943013,0.3681354700923332,0.11235955056179775,0.35,8.760290704670086E-5,9.670403394620577E-5,0.0011667296875747075,2.713500943614989E-4,1.0
1.0,0.8333333333333334,0.125,0.0,0.11235955056179775,0.25,1.6666666666666666E-4,1.6666666666666666E-4,0.002103602419142782,5.875958515732879E-4,0.0
0.5,0.0,0.125,0.0,0.0,0.325,7.680901390404443E-4,6.907868520539257E-4,0.012896262050334652,0.0017142743189630112,1.0
0.2706547941419245,0.0,0.45869041171615105,0.0,0.0,0.1875,0.008195634705720503,0.008195634705720503,0.014124406474521923,0.0024463083495043134,1.0
1.0,0.8333333333333334,1.0,0.11235955056179775,0.0,0.375,1.0E-4,0.0,7.888509071785432E-4,1.1751917031465758E-4,0.0
0.5,0.0,0.125,0.0,0.0,0.2125,8.869931643022963E-4,8.869931643022963E-4,0.019017080984962867,0.0029379792578664394,1.0
1.0,0.5385431683485502,0.408881069214876,0.2247191011235955,0.0,0.25,6.666666666666667E-5,6.666666666666667E-5,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,0.408881069214876,0.11235955056179775,0.0,0.25,4.4444444444444447E-5,4.4444444444444447E-5,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,0.25,0.0,0.11235955056179775,0.9875,1.6666666666666666E-4,1.6666666666666666E-4,0.002428123844581089,7.218836197680708E-4,1.0
1.0,0.8333333333333334,0.25,0.008341026354617155,0.11235955056179775,0.25,9.75254955147969E-5,9.75254955147969E-5,0.0031175068009209363,9.79539355848758E-4,1.0
0.0,0.0,0.1053295391725519,0.0,0.0,0.35,0.0033333333333333335,0.0036480607065725026,0.03852690480828645,0.005468968291341532,1.0
1.0,0.8333333333333334,0.25,0.11235955056179775,0.0,0.25,6.666666666666667E-5,6.666666666666667E-5,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,0.125,0.0,0.0,0.25,6.666666666666666E-4,6.666666666666666E-4,0.009203260583749671,0.0017627875547198636,1.0
1.0,0.8333333333333334,0.2658152877706351,0.12354400843771234,0.10117509268588316,0.25,1.5450046193275506E-4,1.5450046193275506E-4,0.01850467881024411,0.004015202068390937,1.0
0.36291434979882065,0.5385431683485502,0.408881069214876,0.0,0.11235955056179775,0.25,0.001,8.444444444444444E-4,0.01850467881024411,0.004015202068390937,1.0
0.43091473028165395,0.35909560856804507,0.10772868257041349,0.14525215627471474,0.11235955056179775,0.25,0.0010835262678795577,0.0010835262678795577,0.024235725726725325,0.004360517831692883,1.0
1.0,0.8333333333333334,0.03211422761243865,0.0,0.028866721449383057,0.25,2.905143631834151E-4,3.076419512433824E-4,0.03929710605522988,0.006371823489703681,1.0
1.0,0.8333333333333334,0.25,0.056023556470293695,0.11235955056179775,0.3,1.0E-4,1.0E-4,0.0030228317006986164,0.0010132352108960993,1.0
0.5,0.0,0.21425892421848167,0.0,0.02407403642904287,0.4,0.005555555555555556,0.005555555555555556,0.011081406584850071,0.008163613478762533,1.0
1.0,0.8333333333333334,0.408881069214876,0.0,0.0,1.0,6.666666666666666E-4,8.3515320264389E-4,0.01850467881024411,0.004015202068390937,0.0
0.0,0.0,0.004459898696134945,0.0,0.002004448852195511,0.25,9.940534684051534E-4,0.0013214402701436398,0.0038926543406179502,6.395418300026731E-4,1.0
0.0,0.0,0.0,0.0,0.09527924114875315,0.25,0.0016159950820746345,0.0010506715845920325,0.10472308446227141,0.017053678181429863,1.0
1.0,0.8333333333333334,0.25,0.7929716049380652,0.023261617422689288,0.25,2.9882860082301087E-4,2.9882860082301087E-4,0.01603463933215872,0.0034758988909536458,1.0
0.0,0.0,0.0,0.0,0.0,0.25,0.013333333333333334,0.017200759100716816,0.16093756141020485,0.02162715347606693,1.0
0.0,0.08333333333333333,1.0,0.0,0.0,0.375,0.0013333333333333333,8.3515320264389E-4,0.01850467881024411,0.004015202068390937,0.0
0.09654945408702229,0.0,0.125,0.0,0.0,0.35,0.003140234425159289,0.0031080512737969484,0.03730631396531305,0.005767953246878662,1.0
0.5,0.08333333333333333,0.0,1.0,0.0,0.25,5.0E-4,6.666666666666666E-4,0.015251117538785169,0.00340805593912507,0.0
0.5,0.0,0.05423893939246982,0.0,0.0,0.1875,0.0013333333333333333,0.0014738171043823295,0.005904272065980886,8.398543830727088E-4,1.0
1.0,0.8333333333333334,0.25,0.449438202247191,0.0,0.25,3.3333333333333335E-5,4.4444444444444447E-5,0.0026295030239284773,8.813937773599318E-4,0.0
0.0,0.0,0.0,0.31221067910192085,0.10407022636730696,0.25,0.002617483343112688,0.0026502722254820063,0.08398890352809683,0.013282782753168212,1.0
0.5,0.5385431683485502,0.408881069214876,0.0,0.0,0.25,6.666666666666666E-4,0.0011222222222222222,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,0.25,0.11235955056179775,0.11235955056179775,0.275,1.492449256216619E-4,7.537753718916904E-5,0.006720340792406992,0.0019921932452528785,1.0
0.0,0.0,1.0,0.0,0.0,0.375,0.001,8.3515320264389E-4,0.026295030239284777,0.00440696888679966,0.0
1.0,0.8333333333333334,0.408881069214876,1.0,0.0,0.625,6.666666666666667E-5,6.666666666666667E-5,0.01850467881024411,0.004015202068390937,0.0
1.0,0.5385431683485502,0.408881069214876,0.11235955056179775,0.11235955056179775,0.25,6.666666666666667E-5,6.666666666666667E-5,0.01850467881024411,0.004015202068390937,0.0
0.5,0.0,1.0,1.0,0.0,0.5,0.0013333333333333333,8.3515320264389E-4,0.003944254535892716,8.813937773599318E-4,0.0
0.2120259783855963,0.0,0.0,0.0,0.0,0.25,0.0018080173189237308,0.0018080173189237308,0.009173290992031206,0.002844256926713331,1.0
0.0,0.0,0.125,0.11235955056179775,0.11235955056179775,0.25,3.333333333333333E-4,2.2222222222222223E-4,0.11832763607678148,0.1116432117989247,0.0
0.0,0.0,0.0,0.0,0.0,0.125,0.0016666666666666668,0.0,0.007099658164606889,0.00581719893057555,0.0
1.0,0.5385431683485502,0.408881069214876,0.0,0.0,1.0,6.666666666666666E-4,8.3515320264389E-4,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,0.125,0.0,0.0,0.25,3.436887707668288E-4,0.001,0.0025135928533812136,4.313969759558922E-4,1.0
1.0,0.8333333333333334,0.125,1.0,0.11235955056179775,0.25,3.333333333333333E-4,3.333333333333333E-4,0.01850467881024411,0.004015202068390937,0.0
1.0,0.5385431683485502,0.408881069214876,0.449438202247191,0.0,0.625,6.666666666666667E-5,6.666666666666667E-5,0.01850467881024411,0.004015202068390937,0.0
1.0,0.14504672098301358,0.25,0.49474091378028967,0.10311409922851239,0.25,8.860920449766409E-5,8.860920449766409E-5,0.014070953873298157,0.004105109638015687,1.0
1.0,0.8333333333333334,0.25,0.4094343281096644,0.11235955056179775,0.325,8.080459730986502E-5,8.080459730986502E-5,0.0028842927780887858,5.150074987017518E-4,1.0
0.5,0.8333333333333334,0.25,0.449438202247191,0.11235955056179775,1.0,1.0E-4,1.0E-4,0.013147515119642388,0.00440696888679966,0.0
0.15151249918489232,0.0,0.16287812479622304,0.15662359587195868,0.0,0.25,6.515124991848921E-4,6.515124991848921E-4,0.03637486854842543,0.00590178849836959,1.0
1.0,0.8333333333333334,0.25,0.07096359326938041,0.11235955056179775,0.25,1.4912320265366861E-4,1.4912320265366861E-4,0.002435763433695174,5.999689930657211E-4,1.0
1.0,0.8333333333333334,0.0,0.0,0.0,0.25,0.013333333333333334,0.013333333333333334,0.07257428346042598,0.011751917031465758,0.0
1.0,0.8333333333333334,0.25,0.449438202247191,0.11235955056179775,1.0,1.0E-4,1.0E-4,0.00236655272153563,4.406968886799659E-4,0.0
1.0,0.8333333333333334,0.8772044287855995,0.11830407762408855,0.001981509020763615,0.25,2.296102980509875E-4,2.3098194262869388E-4,0.009258907484464252,0.0013246812924589118,1.0
1.0,0.8333333333333334,0.18192427775381917,0.0,0.11235955056179775,0.25,2.5743429632824115E-4,2.5743429632824115E-4,0.009294638385858402,0.003091369758090792,1.0
0.0,0.0,0.125,0.0,0.0,0.25,0.0016666666666666668,0.002,0.028924533263213252,0.007932543996239386,1.0
0.833542289251144,0.6946185743759533,0.0,0.0,0.0,0.25,0.0015552769476651412,0.0015552769476651412,0.04206281761919743,0.008274804838305554,1.0
0.0,0.5385431683485502,0.408881069214876,0.11235955056179775,0.08772820309789947,0.25,3.114114340904639E-4,3.958958656571594E-4,0.01850467881024411,0.004015202068390937,1.0
1.0,0.08333333333333333,0.25,0.0,0.0,0.375,2.3333333333333333E-4,2.3333333333333333E-4,0.004207204838285564,8.22634192202603E-4,0.0
1.0,0.5603934661815527,0.3971045613976968,0.1373443356982108,0.008328261712137682,0.3625,6.419594902539918E-5,6.501952157248832E-5,3.8980557053918106E-5,4.3553503092531814E-6,1.0
1.0,0.8333333333333334,0.125,0.11235955056179775,0.11235955056179775,0.25,5.555555555555556E-5,5.555555555555556E-5,0.0,0.0,0.0
0.0,0.0,0.87449118375943,0.7876758640196667,0.0,0.15,0.01579147126220037,0.01579147126220037,0.01850467881024411,0.004015202068390937,1.0
1.0,0.8333333333333334,0.25,0.0,0.0,0.25,6.666666666666666E-4,6.666666666666666E-4,7.888509071785432E-4,1.4689896289332198E-4,0.0
0.0,0.0,0.125,0.0,0.11235955056179775,0.5,3.333333333333333E-4,3.333333333333333E-4,0.018406521167499343,0.004700766812586303,0.0
1.0,0.8333333333333334,0.0,0.0,0.0,0.25,0.001,0.001,0.0026295030239284773,4.406968886799659E-4,0.0
1.0,0.8333333333333334,1.0,0.0,0.0,0.5,3.333333333333333E-4,8.3515320264389E-4,0.01850467881024411,0.004015202068390937,1.0
0.8740065156239419,0.062334419270657075,0.0314983710940145,0.0,0.0,0.2125,0.0013333333333333333,0.001305334781249765,0.010497113134345348,0.0018691672894530205,1.0
0.20377175023981442,0.5385431683485502,0.408881069214876,0.1789276965753226,0.0,0.25,3.8641521665067904E-4,4.0410917775646074E-4,0.01850467881024411,0.004015202068390937,1.0
0.0,0.0,0.125,0.11235955056179775,0.11235955056179775,0.5,6.666666666666667E-5,2.2222222222222223E-4,0.0026295030239284773,8.813937773599318E-4,0.0
0.33495939614947634,0.5385431683485502,0.408881069214876,0.2247191011235955,0.0,0.25,3.218428075651222E-4,3.291779455140343E-4,0.01850467881024411,0.004015202068390937,1.0
1.0,0.8333333333333334,1.0,0.2247191011235955,0.11235955056179775,1.0,3.3333333333333335E-5,3.3333333333333335E-5,0.0,0.0,0.0
0.025614791880871034,0.02134565990072588,0.0032018489851089126,0.0,0.0,0.25,0.0019630008561720754,0.003219432974049127,0.02572251977126636,0.0034540821685611913,1.0
1.0,0.5385431683485502,0.408881069214876,0.33707865168539325,0.11235955056179775,0.25,4.4444444444444447E-5,4.4444444444444447E-5,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,0.1847985935869901,0.05860800576450329,0.05860800576450329,0.25,1.6666666666666666E-4,1.6666666666666666E-4,0.0021839334047497466,6.720120372589152E-4,1.0
1.0,0.8333333333333334,0.125,0.0,0.11235955056179775,0.25,1.6666666666666666E-4,1.6666666666666666E-4,0.005259006047856955,0.0011751917031465758,0.0
0.3253542231193009,0.0,0.6507084462386018,0.0,0.0,0.325,0.0011164305179204661,0.0014269118990417086,0.015506616395071239,0.0025053053748254287,1.0
0.7519835485956385,0.4199725809927308,0.06299588714890962,0.0,0.0,0.25,0.0029973552685391485,0.003669311398127518,0.019483357962816368,0.0028820169325319694,1.0
0.6840608198164844,0.3683962812470765,0.408881069214876,0.0,0.0,0.25,0.001,0.001,0.01850467881024411,0.004015202068390937,1.0
0.21250185775996622,0.1770848814666382,0.026562732219995742,0.07162983969437065,0.023876613231456848,0.25,0.0026604107837601065,0.001479163570400056,0.16492587334760697,0.026500599104644463,1.0
1.0,0.5385431683485502,0.408881069214876,0.0,0.0,0.25,0.0010122185787432548,0.0011222222222222222,0.01850467881024411,0.004015202068390937,1.0
1.0,0.8333333333333334,1.0,0.11235955056179775,0.11235955056179775,0.5,1.6666666666666666E-4,6.666666666666667E-5,0.01850467881024411,0.004015202068390937,0.0
0.34198171933591953,0.0,0.3160365613281608,0.31603656132816105,0.0,0.125,0.0015440243742187738,9.119512515624521E-4,0.1022653818110279,0.016623140349220203,1.0
0.5,0.0,0.125,0.0,0.0,0.375,0.0033333333333333335,0.0033333333333333335,0.11490928214567447,0.015424391103798807,1.0
0.0,0.0,0.27642606093400357,0.0,0.05242542322832054,0.3125,0.0011778045777559823,0.0011778045777559823,0.01850467881024411,0.004015202068390937,1.0
0.0,0.0,0.06524609446247878,0.0,0.0,0.25,0.0016666666666666668,0.0018260104147667234,0.02217008781511799,0.00350120365086531,1.0
1.0,0.5385431683485502,0.408881069214876,0.11235955056179775,0.11235955056179775,0.25,1.0E-4,1.0E-4,0.01850467881024411,0.004015202068390937,0.0
1.0,0.8333333333333334,0.25,0.04286681325444601,0.11235955056179775,0.25,3.12138075668635E-4,3.12138075668635E-4,0.0028058381450833518,6.585850507910688E-4,1.0
0.0,0.0,1.0,0.0,0.0,0.125,0.0033333333333333335,0.0,0.04391270049960557,0.007080530011458119,0.0
1.0,0.8333333333333334,0.22916827202642964,0.0,0.09363440182150976,0.25,1.944423039647605E-4,2.499935785609481E-4,0.0046455026208151754,0.0015081823064017016,1.0
1.0,0.8333333333333334,0.25,0.20412951427807358,0.04588498185813791,0.25,3.3664946458502904E-4,3.037814833926639E-4,0.009981098687171409,0.001660957822857445,1.0
1.0,0.8333333333333334,1.0,0.0,0.0,0.25,3.3333333333333335E-5,4.4444444444444447E-5,0.0013147515119642387,4.406968886799659E-4,0.0
1.0,0.5385431683485502,0.408881069214876,0.449438202247191,0.11235955056179775,1.0,6.666666666666667E-5,1.1111111111111112E-5,0.01850467881024411,0.004015202068390937,0.0
0.5857680012475764,0.014294666874596018,0.2285579996881059,0.0,0.0,0.25,0.001,0.001,0.025889081245738528,0.004457365808530468,1.0
1.0,0.8333333333333334,0.25,0.449438202247191,0.11235955056179775,0.25,6.666666666666667E-5,6.666666666666667E-5,0.007888509071785432,0.0014689896289332197,0.0
1.0,0.8333333333333334,0.125,0.2247191011235955,0.0,0.25,1.6666666666666666E-4,1.6666666666666666E-4,0.0026295030239284773,0.0011751917031465758,0.0
1.0,0.5385431683485502,0.408881069214876,0.0,0.0,1.0,1.6666666666666666E-4,1.6666666666666666E-4,0.0,0.0,0.0
1.0,0.5927523714217287,0.37966430024296194,0.17434521783054696,0.020661889089583066,0.35,6.0536972903423695E-5,6.258020415783802E-5,9.670828971721759E-5,1.0805347880088684E-5,1.0
1.0,0.8333333333333334,1.0,1.0,0.0,1.0,1.0E-4,8.3515320264389E-4,0.005259006047856955,7.344948144666099E-4,0.0
