id,insp_result_code,hs_code,ent_property,consignor_code,trade_mode_code,purpose_code,trade_country_code,prod_reg_no
1147,1.0,0.02908,0.008799,0.125523,0.0049700000000000005,0.015571999999999999,0.005453,0.14285699999999998
2164,1.0,0.030981,0.004482,0.045455,0.0049700000000000005,0.015571999999999999,0.02437,0.046154
1650,1.0,0.037838,0.004482,0.010078,0.0049700000000000005,0.015571999999999999,0.014853,0.006536
1333,1.0,0.00043,0.004482,0.011858,0.0049700000000000005,0.001506,0.001519,0.010714
178,1.0,0.11111099999999999,0.004482,0.017361,0.0049700000000000005,0.001506,0.029862,0.017361
2471,1.0,0.020713,0.004482,0.01654,0.0049700000000000005,0.015571999999999999,0.002755,0.016437
3729,0.0,0.0,0.007215999999999999,0.029702999999999997,0.0049700000000000005,0.001506,0.00183,0.018293
2395,1.0,0.030981,0.008799,0.034444,0.0049700000000000005,0.015571999999999999,0.008303,0.033917
1220,1.0,0.030981,0.008799,0.340909,0.0049700000000000005,0.015571999999999999,0.014853,0.340909
3897,0.0,0.00036899999999999997,0.008799,0.0,0.0049700000000000005,0.001506,0.001519,0.0
746,1.0,0.5117189999999999,0.007215999999999999,0.052305,0.0049700000000000005,0.001506,0.019431999999999998,0.055751
1960,1.0,0.0034560000000000003,0.007215999999999999,0.035713999999999996,0.0049700000000000005,0.001506,0.002889,0.006803
4932,0.0,0.00014199999999999998,0.001516,0.0,2.8000000000000003e-05,0.001506,0.00183,0.0
522,1.0,0.09210499999999999,0.001516,0.033569,0.0049700000000000005,0.015571999999999999,0.004224,0.027818
2150,1.0,0.016562,0.004482,0.034091,0.0049700000000000005,0.001506,0.00183,0.021897999999999997
2114,1.0,0.022646,0.001516,0.013605,0.0049700000000000005,0.015571999999999999,0.004224,0.013605
5545,0.0,0.000545,0.007215999999999999,0.000424,0.0049700000000000005,0.001506,0.001324,0.0
275,1.0,0.033874,0.008799,0.014628,0.0049700000000000005,0.015571999999999999,0.02437,0.014531
1185,1.0,0.018557,0.004482,0.05,0.0049700000000000005,0.001506,0.00183,0.021858000000000002
1611,1.0,0.0492,0.007215999999999999,0.21875,0.0049700000000000005,0.001506,0.026629000000000003,0.103825
